"name","height","position","legendaryBadgeCount","purpleBadgeCount","goldBadgeCount","silverBadgeCount","bronzeBadgeCount","outsideScoringBadgeCount","insideScoringBadgeCount","generalOffenseBadgeCount","playmakingBadgeCount","defensiveBadgeCount","reboundingBadgeCount","allAroundBadgeCount","badgeCount","team","overallAttribute","closeShot","midRangeShot","threePointShot","freeThrow","shotIQ","offensiveConsistency","layup","standingDunk","drivingDunk","postHook","postFade","postControl","drawFoul","hands","interiorDefense","perimeterDefense","steal","block","helpDefenseIQ","passPerception","defensiveConsistency","speed","agility","strength","vertical","stamina","hustle","overallDurability","passAccuracy","ballHandle","speedWithBall","passIQ","passVision","offensiveRebound","defensiveRebound"
"Joe Ingles","6'8"" (203cm)","SF",0,0,0,2,5,1,2,1,0,2,0,1,7,"Minnesota Timberwolves",73,64,65,86,86,60,35,80,40,45,50,55,48,40,70,58,80,53,35,78,78,75,66,80,64,60,92,70,80,75,70,60,75,71,34,56
"Jaylen Clark","6'4"" (193cm)","SF",0,0,0,0,5,0,0,0,0,5,0,0,5,"Minnesota Timberwolves",73,84,67,77,60,75,50,73,50,70,40,38,44,39,70,52,81,76,37,82,80,75,79,86,55,77,85,85,79,62,69,76,60,29,65,45
"Terrence Shannon Jr.","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",73,80,76,78,76,70,65,80,40,85,47,52,48,49,85,49,72,38,57,62,57,50,89,87,58,83,90,75,80,68,79,86,68,63,39,55
"Kevon Looney","6'9"" (206cm)","C",0,0,3,1,4,0,0,1,0,0,2,1,8,"New Orleans Pelicans",73,74,44,69,55,50,35,70,75,70,55,52,62,38,66,72,46,59,70,74,64,65,58,69,74,63,85,96,84,55,61,48,66,55,86,77
"Johnny Juzang","6'5"" (196cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",72,89,89,81,83,65,50,71,35,75,55,59,64,44,85,50,58,42,40,52,50,50,70,70,55,72,85,75,80,59,72,66,62,34,43,54
"Rob Dillingham","6'3"" (191cm)","PG",0,0,0,0,3,0,3,0,0,0,0,0,3,"Minnesota Timberwolves",72,69,46,75,73,65,50,77,30,75,37,39,39,45,90,34,63,56,25,57,58,50,91,86,39,85,90,85,80,69,90,91,68,75,34,46
"Jordan Hawkins","6'5"" (196cm)","SG",0,0,1,0,2,3,0,0,0,0,0,0,3,"New Orleans Pelicans",72,53,74,76,83,70,60,75,25,60,37,48,44,55,80,45,65,32,25,67,64,50,70,72,48,67,89,80,80,70,74,68,71,33,42,56
"Micah Peavy","6'7"" (201cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"New Orleans Pelicans",72,69,75,72,66,60,50,79,40,80,52,51,47,42,85,59,71,78,50,70,55,50,85,82,53,78,85,75,80,75,76,70,75,31,59,50
"Kasparas Jakucionis","6'6"" (198cm)","PG",0,0,0,0,4,0,4,0,0,0,0,0,4,"Miami Heat",71,78,71,76,85,50,40,78,35,70,51,52,52,73,80,59,66,49,42,65,59,60,82,82,60,75,95,85,80,82,86,82,82,82,30,51
"Jericho Sims","6'10"" (208cm)","C",0,0,0,2,5,0,0,0,0,1,2,1,7,"Milwaukee Bucks",71,60,69,26,52,50,40,64,80,89,60,60,60,40,80,66,40,32,56,66,55,40,80,80,65,83,85,90,80,30,35,34,32,31,72,70
"Andre Jackson Jr.","6'6"" (198cm)","SG",0,0,0,1,6,0,0,0,0,6,0,0,7,"Milwaukee Bucks",71,75,68,81,70,60,30,67,40,87,40,40,40,37,80,53,80,46,55,80,81,80,84,87,50,87,90,80,80,65,65,74,60,41,60,56
"Keshad Johnson","6'7"" (201cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",70,75,70,71,70,50,65,69,50,75,59,59,59,40,80,52,60,46,70,57,52,40,92,80,65,89,88,90,80,57,65,70,55,37,68,66
"Leonard Miller","6'10"" (208cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",70,74,70,72,83,60,50,75,65,85,59,54,55,37,80,57,63,52,57,60,59,40,73,73,55,82,90,75,80,51,70,70,52,43,52,71
"Joan Beringer","6'11"" (211cm)","C",0,0,0,1,3,0,0,0,0,2,0,1,4,"Minnesota Timberwolves",70,69,45,26,57,60,40,70,85,80,57,50,55,40,80,73,40,35,80,66,55,40,56,67,65,80,85,90,80,49,47,41,47,31,69,70
"Thanasis Antetokounmpo","6'7"" (201cm)","PF",0,0,0,0,2,0,0,0,0,0,0,1,2,"Milwaukee Bucks",69,71,66,66,50,65,40,80,40,85,53,50,60,69,64,42,59,33,51,54,50,40,77,75,42,82,80,90,87,54,69,69,75,38,64,61
"Enrique Freeman","6'7"" (201cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",69,74,66,66,67,35,30,74,60,80,61,61,62,40,80,66,66,35,56,68,63,50,74,74,60,81,88,95,80,59,62,59,60,32,40,57
"Vladislav Goldin","7'0"" (213cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",68,70,68,66,73,50,50,60,75,65,67,67,67,63,75,66,45,35,67,66,45,50,33,30,70,50,80,80,80,59,44,30,59,37,69,65
"Myron Gardner","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",68,71,72,77,64,50,40,73,40,70,43,47,48,45,84,45,69,62,48,68,67,65,70,78,62,78,84,75,80,64,67,65,66,40,40,55
"Mark Sears","6'1"" (185cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",68,78,83,79,84,50,55,76,25,30,25,40,29,45,80,31,60,50,30,60,52,40,79,79,40,70,85,80,80,76,83,79,76,72,30,37
"Alex Antetokounmpo","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",68,70,67,66,61,60,30,72,65,80,51,47,50,40,80,57,64,52,52,50,47,50,64,67,57,75,85,80,85,64,69,60,66,37,50,54
"Rocco Zikarsky","7'4"" (224cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnesota Timberwolves",68,70,50,39,62,60,50,57,75,65,67,48,60,54,66,68,52,48,74,62,44,50,48,30,65,54,80,70,80,50,37,29,50,30,70,70
"Trey Alexander","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"New Orleans Pelicans",68,73,81,70,82,60,50,73,25,30,28,42,31,55,74,30,59,41,30,52,47,30,78,75,34,67,80,75,80,70,73,74,70,54,34,46
"Hunter Dickinson","7'1"" (216cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"New Orleans Pelicans",68,78,70,69,73,50,40,62,70,65,70,62,70,54,66,67,52,30,60,69,44,50,37,39,74,50,80,75,80,59,40,30,65,49,70,79
"Jahmir Young","6'1"" (185cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Miami Heat",67,74,81,72,83,50,50,76,25,25,25,40,25,50,75,27,64,60,50,58,57,40,80,78,51,75,84,71,80,75,80,80,75,74,38,56
"Pete Nance","6'10"" (208cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Milwaukee Bucks",67,73,70,84,76,50,35,70,75,75,70,54,60,40,70,60,48,50,61,60,60,40,63,57,69,75,85,85,83,47,52,49,50,35,64,70
"Shai Gilgeous-Alexander","6'6"" (198cm)","PG",0,1,13,10,2,4,9,1,0,7,0,1,26,"Oklahoma City Thunder",98,98,98,86,88,90,98,97,40,75,66,73,72,98,98,69,86,80,62,89,95,85,86,86,62,85,98,90,80,97,95,85,98,86,33,58
"Jalen Brunson","6'2"" (188cm)","PG",0,0,14,2,3,5,9,1,0,0,0,0,19,"New York Knicks",93,91,97,86,84,90,95,98,40,35,50,56,50,98,98,55,73,37,32,72,70,75,84,84,60,75,98,95,81,96,95,84,98,74,32,46
"Tyrese Maxey","6'2"" (188cm)","PG",0,0,8,4,4,5,5,1,0,1,0,1,16,"Philadelphia 76ers",92,87,83,87,88,98,98,94,25,70,45,60,47,84,98,54,79,63,61,69,68,65,90,90,44,80,98,95,77,80,89,90,82,76,29,55
"Karl-Anthony Towns","7'0"" (213cm)","C",0,0,5,8,5,3,3,1,0,0,1,1,18,"New York Knicks",91,88,60,85,88,90,90,82,85,75,92,92,89,88,98,71,50,40,65,79,55,65,76,76,87,70,98,90,82,60,65,66,79,55,70,92
"Jalen Williams","6'5"" (196cm)","SF",0,0,9,8,7,3,4,1,0,10,1,1,24,"Oklahoma City Thunder",90,97,90,83,96,75,80,88,25,80,67,67,66,54,87,85,92,80,65,92,90,95,87,92,68,83,90,90,80,78,86,83,78,74,34,70
"Chet Holmgren","7'1"" (216cm)","PF",0,0,4,6,8,2,2,0,0,5,2,1,18,"Oklahoma City Thunder",89,98,96,85,79,90,75,85,75,75,79,79,79,85,95,85,75,37,90,88,78,85,75,75,45,75,87,90,80,60,65,67,59,36,55,84
"Joel Embiid","7'0"" (213cm)","C",0,0,10,11,3,3,3,1,0,4,2,1,24,"Philadelphia 76ers",89,97,80,73,82,70,90,84,85,80,96,96,96,90,90,84,68,43,82,83,64,80,60,59,96,60,70,65,56,74,57,57,82,67,62,90
"Franz Wagner","6'10"" (208cm)","SF",0,0,8,4,3,1,5,1,0,3,0,1,15,"Orlando Magic",88,86,83,80,82,80,95,93,55,80,57,59,59,95,95,56,73,49,50,74,73,70,70,73,65,75,85,85,80,80,85,68,84,65,48,64
"Paolo Banchero","6'10"" (208cm)","PF",0,0,5,8,7,3,4,1,0,2,0,1,20,"Orlando Magic",87,93,71,75,78,90,85,90,75,85,80,80,80,89,95,68,66,36,60,64,67,45,80,80,77,83,90,85,80,74,76,74,78,66,40,85
"Mikal Bridges","6'6"" (198cm)","SF",0,0,4,7,4,4,0,1,0,8,0,1,15,"New York Knicks",86,97,85,84,82,70,75,75,40,75,55,57,57,60,80,69,88,86,72,82,86,85,80,87,68,85,92,95,84,78,82,72,88,64,42,52
"OG Anunoby","6'7"" (201cm)","SF",0,0,4,5,6,2,2,1,0,9,0,1,15,"New York Knicks",86,60,61,84,80,80,85,75,60,85,38,37,36,60,90,81,90,93,62,89,89,90,81,91,68,85,85,85,81,58,72,71,52,37,48,62
"Desmond Bane","6'5"" (196cm)","SG",0,0,2,3,4,4,0,1,0,1,0,0,9,"Orlando Magic",84,85,79,85,94,70,95,89,35,75,49,61,56,43,84,59,79,38,45,78,78,70,74,80,56,78,92,85,78,74,80,70,74,70,46,51
"Josh Hart","6'4"" (193cm)","PF",0,0,5,9,7,1,5,1,0,8,2,1,21,"New York Knicks",83,94,86,82,82,70,75,84,25,70,39,58,42,57,95,78,86,70,51,80,78,80,81,86,64,69,99,99,82,73,79,79,75,71,56,82
"Isaiah Hartenstein","7'0"" (213cm)","C",0,0,5,2,4,0,0,1,0,1,2,1,11,"Oklahoma City Thunder",83,97,85,55,64,75,60,77,90,80,74,64,70,72,75,83,41,66,61,80,54,80,62,62,84,70,80,95,77,50,56,42,60,61,87,90
"Jalen Suggs","6'5"" (196cm)","PG",0,0,2,10,4,2,4,0,0,7,0,1,16,"Orlando Magic",83,97,93,78,86,70,65,82,40,80,39,38,74,55,84,55,91,97,58,84,82,85,88,92,59,90,88,85,80,78,80,88,77,74,41,57
"Paul George","6'8"" (203cm)","SF",0,0,0,6,14,4,5,1,0,6,0,1,20,"Philadelphia 76ers",83,55,94,87,86,60,80,82,55,80,40,70,60,40,80,71,79,80,53,79,78,70,79,84,70,75,95,75,93,78,87,79,70,70,33,73
"VJ Edgecombe","6'5"" (196cm)","SG",0,0,0,5,5,2,2,1,0,1,0,1,10,"Philadelphia 76ers",81,77,61,82,77,85,70,85,35,89,41,53,40,67,85,53,77,53,51,77,75,75,89,91,57,88,85,85,80,75,86,85,80,63,51,55
"Alex Caruso","6'5"" (196cm)","SF",0,0,5,2,4,0,2,0,0,7,0,1,11,"Oklahoma City Thunder",80,80,82,80,80,50,40,75,35,75,30,43,29,40,85,51,93,98,56,90,92,95,82,94,31,72,85,85,81,75,78,82,75,65,31,52
"Ajay Mitchell","6'5"" (196cm)","PG",0,0,2,3,8,1,5,0,0,4,0,0,13,"Oklahoma City Thunder",80,97,70,79,89,75,80,89,35,70,30,37,38,79,80,43,77,83,51,78,75,75,83,80,53,65,87,75,80,74,82,79,75,68,36,52
"Cason Wallace","6'3"" (191cm)","SG",0,0,7,1,1,2,0,0,0,7,0,0,9,"Oklahoma City Thunder",80,69,78,81,83,65,45,85,25,70,31,37,37,37,95,72,89,99,47,89,88,90,75,91,55,72,90,85,80,75,78,75,75,42,39,47
"Isaiah Joe","6'3"" (191cm)","SG",0,0,1,4,1,5,0,0,0,0,0,0,6,"Oklahoma City Thunder",80,91,72,87,92,80,90,81,40,60,35,38,30,85,85,42,69,43,35,61,52,55,72,77,47,79,80,75,87,67,74,63,69,33,39,51
"Luguentz Dort","6'4"" (193cm)","SG",0,1,7,1,3,2,0,0,0,8,0,1,12,"Oklahoma City Thunder",80,43,89,76,75,50,40,74,50,85,40,38,44,40,85,75,94,80,58,90,88,90,79,94,70,87,92,94,80,67,72,76,68,33,48,51
"Wendell Carter Jr.","6'10"" (208cm)","C",0,0,0,5,6,2,0,1,0,0,1,0,11,"Orlando Magic",80,81,84,86,78,65,65,78,80,75,82,82,81,75,85,78,47,40,60,80,70,70,68,55,82,68,85,90,81,56,50,47,70,37,69,70
"Anthony Black","6'7"" (201cm)","PG",0,0,0,3,4,1,0,0,0,5,0,0,7,"Orlando Magic",80,83,74,73,68,85,80,88,35,75,48,52,52,64,85,63,84,66,61,84,82,80,75,85,58,75,92,90,80,80,86,74,77,63,37,58
"Kelly Oubre Jr.","6'8"" (203cm)","SF",0,0,1,4,8,1,3,1,0,3,0,1,13,"Philadelphia 76ers",80,95,85,77,79,70,70,84,40,84,45,53,52,70,88,49,74,43,62,70,75,55,72,82,58,95,90,75,84,73,74,69,75,30,43,56
"Quentin Grimes","6'4"" (193cm)","SG",0,0,0,5,6,4,0,1,0,3,0,1,11,"Philadelphia 76ers",80,86,67,82,86,75,80,82,25,70,39,48,42,72,80,46,83,41,51,80,78,75,86,84,63,75,85,80,80,70,79,79,75,68,36,52
"Aaron Wiggins","6'5"" (196cm)","SF",0,0,2,2,1,3,0,1,0,0,0,0,5,"Oklahoma City Thunder",79,88,73,85,83,80,80,80,35,70,52,57,54,62,76,48,59,40,62,57,52,55,84,84,45,72,80,65,80,68,70,75,68,42,42,50
"Andre Drummond","6'11"" (211cm)","C",0,0,2,1,5,0,0,1,0,1,2,0,8,"Philadelphia 76ers",79,82,60,70,62,70,60,69,85,80,70,45,64,40,85,75,52,43,82,74,70,65,60,58,94,79,75,75,81,52,45,49,70,31,93,92
"Mitchell Robinson","7'0"" (213cm)","C",0,0,3,3,2,0,0,1,0,3,1,1,8,"New York Knicks",78,75,68,32,25,70,35,66,85,80,65,52,50,41,80,83,49,63,89,87,65,80,48,65,84,76,80,85,80,70,40,25,54,33,98,85
"Landry Shamet","6'4"" (193cm)","SG",0,0,0,2,2,3,0,1,0,0,0,0,4,"New York Knicks",77,89,89,88,79,75,75,79,35,70,30,38,26,69,76,25,60,37,35,57,50,35,85,85,41,80,85,81,81,79,78,82,77,31,36,46
"Miles McBride","6'1"" (185cm)","PG",0,0,1,2,5,0,1,0,0,5,0,1,8,"New York Knicks",77,53,81,86,79,80,75,80,25,65,25,58,48,55,80,40,81,40,50,78,74,75,86,86,44,80,85,85,80,72,88,80,72,45,38,44
"Jordan Clarkson","6'3"" (191cm)","SG",0,0,1,2,6,3,3,0,0,0,0,0,9,"New York Knicks",77,98,70,75,76,70,75,82,25,70,30,37,38,60,98,43,58,36,50,52,49,40,79,75,54,85,80,80,83,73,86,79,73,43,50,40
"Trendon Watford","6'8"" (203cm)","PF",0,0,0,3,2,0,0,1,0,1,0,0,5,"Philadelphia 76ers",77,95,68,76,80,70,70,79,75,75,69,69,69,66,75,66,52,37,50,52,50,40,63,63,79,80,85,80,80,69,50,57,75,72,58,69
"Jaylin Williams","6'9"" (206cm)","C",0,0,1,4,4,1,1,1,0,1,2,1,9,"Oklahoma City Thunder",76,89,84,71,66,75,75,69,70,70,62,61,62,40,75,68,45,53,66,62,57,50,50,57,60,62,78,90,80,70,59,38,74,63,41,84
"Kenrich Williams","6'6"" (198cm)","PF",0,0,0,0,2,1,0,0,0,0,0,0,2,"Oklahoma City Thunder",76,88,76,84,81,70,50,79,40,65,57,58,58,55,90,68,75,49,47,74,75,75,66,75,63,72,80,90,80,69,69,63,69,42,41,65
"Goga Bitadze","6'10"" (208cm)","C",0,0,2,5,3,0,0,1,0,1,2,0,10,"Orlando Magic",76,98,72,69,79,70,40,50,75,65,76,68,76,40,70,78,25,53,90,80,40,80,53,37,88,63,80,75,80,54,60,52,69,43,75,82
"Jett Howard","6'6"" (198cm)","SF",0,0,0,1,1,1,0,1,0,0,0,0,2,"Orlando Magic",76,84,88,82,75,70,60,74,35,65,50,54,54,47,85,55,67,36,56,72,52,45,69,69,58,72,90,80,80,69,73,66,65,41,32,47
"Dominick Barlow","6'8"" (203cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Philadelphia 76ers",76,89,77,68,83,75,65,79,60,75,62,62,62,62,85,59,55,43,75,59,49,50,68,68,62,75,80,85,80,51,69,64,52,38,65,64
"Tyler Kolek","6'3"" (191cm)","PG",0,0,0,0,4,0,4,0,0,0,0,0,4,"New York Knicks",75,87,82,76,83,75,70,82,25,45,37,57,42,45,85,32,73,73,52,58,57,50,74,84,54,74,90,90,80,79,77,74,79,74,37,46
"Moritz Wagner","6'11"" (211cm)","C",0,0,0,4,3,1,0,1,0,0,0,0,7,"Orlando Magic",75,96,78,80,72,60,80,75,75,65,74,74,74,40,70,58,40,66,62,58,54,35,73,67,78,75,78,85,81,54,40,53,55,53,65,85
"Tristan da Silva","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Orlando Magic",75,92,63,80,82,85,60,79,60,65,67,67,67,45,90,64,64,49,47,58,57,50,85,67,62,67,90,85,80,64,69,59,68,33,43,62
"Justin Edwards","6'7"" (201cm)","SF",0,0,0,1,2,0,0,0,0,0,0,1,3,"Philadelphia 76ers",75,73,86,76,70,70,70,79,40,80,40,40,40,44,75,50,68,56,53,58,54,50,82,82,59,81,85,80,80,65,70,79,65,37,45,44
"Jared McCain","6'3"" (191cm)","PG",0,0,0,3,7,4,3,1,0,0,0,0,10,"Philadelphia 76ers",75,55,79,78,88,70,70,82,30,70,37,38,38,60,85,45,63,73,25,60,60,55,76,76,52,68,85,80,80,73,86,75,73,58,28,52
"Guerschon Yabusele","6'8"" (203cm)","PF",0,0,1,5,3,1,1,1,0,1,0,1,9,"New York Knicks",74,77,67,75,74,70,65,80,50,85,62,62,62,45,80,62,66,43,52,52,41,40,62,60,74,70,80,85,84,62,66,54,66,43,63,66
"Noah Penda","6'8"" (203cm)","PF",0,0,0,0,1,0,0,0,0,1,0,0,1,"Orlando Magic",74,67,68,76,73,60,60,73,50,75,52,51,52,57,80,73,73,67,67,70,70,65,66,84,70,67,85,85,80,67,69,62,68,66,74,69
"Eric Gordon","6'3"" (191cm)","SG",0,0,1,3,1,4,0,1,0,0,0,0,5,"Philadelphia 76ers",74,77,80,85,75,60,40,75,30,70,35,63,50,60,94,42,73,46,56,73,68,50,79,79,60,82,92,85,78,69,79,78,73,43,30,39
"Adem Bona","6'10"" (208cm)","C",0,0,2,2,0,0,0,0,0,1,1,1,4,"Philadelphia 76ers",74,88,57,54,58,70,40,72,80,80,55,42,55,37,70,70,37,43,91,72,50,60,82,68,73,89,84,90,80,40,52,57,40,29,68,66
"Kyle Lowry","6'0"" (183cm)","PG",0,0,0,1,7,3,2,0,0,2,0,1,8,"Philadelphia 76ers",74,67,85,75,82,60,45,70,25,25,38,44,40,45,95,60,80,76,56,80,80,80,84,84,67,72,96,97,79,75,79,84,80,67,34,48
"Ousmane Dieng","6'9"" (206cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",73,56,73,83,65,80,55,69,45,75,45,48,48,47,90,67,68,30,80,60,52,45,78,78,62,79,88,80,80,69,70,75,70,31,42,60
"Branden Carlson","7'0"" (213cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",73,72,72,84,71,85,65,47,65,60,64,65,65,68,85,52,30,25,37,57,39,35,35,30,60,57,85,70,80,47,37,27,47,38,52,81
"Jonathan Isaac","6'10"" (208cm)","PF",0,0,0,1,7,0,0,0,0,7,0,1,8,"Orlando Magic",73,74,44,59,50,35,30,67,60,70,44,45,44,30,68,83,83,86,91,83,78,80,73,80,70,80,70,65,67,54,57,66,52,29,61,86
"Tyus Jones","6'1"" (185cm)","PG",0,0,1,2,5,2,4,0,0,0,0,0,8,"Orlando Magic",73,83,71,73,89,70,40,89,25,30,28,40,35,70,78,30,67,43,32,60,80,50,71,71,34,57,92,87,84,84,86,69,88,73,32,37
"Nikola Topic","6'6"" (198cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",72,81,69,72,87,60,60,81,40,65,44,57,40,55,85,45,63,44,47,60,52,45,79,76,59,69,85,75,80,81,86,79,81,76,32,47
"Orlando Robinson","6'10"" (208cm)","C",0,0,0,3,2,0,0,0,0,0,2,1,5,"Orlando Magic",72,75,69,76,80,70,35,70,70,60,59,58,59,38,85,62,36,38,61,60,54,60,49,49,70,64,80,90,77,52,40,35,54,55,80,71
"Jase Richardson","6'3"" (191cm)","SG",0,0,0,0,3,2,0,1,0,0,0,0,3,"Orlando Magic",72,77,79,83,84,50,60,76,40,75,37,39,38,54,80,33,67,67,37,64,60,55,81,84,57,80,85,85,80,70,79,80,72,60,30,44
"Jabari Walker","6'7"" (201cm)","PF",0,0,1,1,2,0,0,0,0,0,1,1,4,"Philadelphia 76ers",72,68,70,77,74,60,40,72,45,75,65,65,65,40,80,68,60,32,58,67,65,60,75,75,46,79,80,70,80,52,60,71,54,31,71,68
"Trey Jemison III","6'10"" (208cm)","C",0,0,0,1,2,0,0,0,0,1,0,1,3,"New York Knicks",71,83,50,29,39,70,50,60,75,75,67,54,65,40,80,71,37,66,76,70,50,65,55,52,76,72,90,90,82,44,40,44,45,35,78,65
"Ariel Hukporti","6'11"" (211cm)","C",0,0,0,2,0,0,0,0,0,0,2,0,2,"New York Knicks",71,63,57,47,61,70,35,59,75,75,54,50,52,50,75,74,37,25,90,57,40,45,47,37,68,68,80,95,82,43,45,40,44,34,69,73
"Thomas Sorber","6'10"" (208cm)","C",0,0,0,0,2,0,0,0,0,1,0,0,2,"Oklahoma City Thunder",71,75,70,60,72,50,45,70,75,75,68,68,68,44,85,69,58,62,75,62,62,60,59,66,72,74,85,90,80,69,66,52,72,48,68,69
"Tosan Evbuomwan","6'7"" (201cm)","SF",0,0,0,0,1,0,0,0,0,0,0,0,1,"New York Knicks",70,85,72,72,76,60,50,76,40,65,52,52,58,35,69,57,57,40,53,47,55,50,64,60,58,68,88,95,85,69,75,60,69,37,52,64
"Jamal Cain","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Orlando Magic",70,81,59,71,63,75,65,80,65,70,59,55,57,40,75,60,68,49,68,55,50,50,66,68,60,75,80,70,83,44,53,60,49,32,51,56
"Colin Castleton","6'10"" (208cm)","PF",0,0,0,2,1,0,0,0,0,0,2,0,3,"Orlando Magic",70,78,70,69,83,50,45,64,65,65,67,67,67,38,80,62,32,37,65,62,54,50,58,54,63,63,80,85,80,50,57,33,60,37,80,69
"Johni Broome","6'10"" (208cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Philadelphia 76ers",70,75,75,69,60,50,50,72,50,60,70,70,70,55,90,70,60,49,72,67,47,60,60,62,71,51,80,90,80,69,67,57,69,42,69,69
"Pacome Dadiet","6'8"" (203cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"New York Knicks",69,70,76,75,75,50,40,72,40,75,44,46,46,37,90,50,69,50,50,65,52,50,78,76,50,65,85,80,80,57,75,70,58,34,25,71
"Kevin McCullar Jr.","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"New York Knicks",69,76,75,74,79,50,40,76,45,75,59,62,60,45,85,52,72,56,63,70,68,50,75,82,55,75,90,80,80,68,66,68,67,33,44,55
"Brooks Barnhizer","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",69,74,79,72,76,50,40,70,40,70,48,48,40,45,70,59,70,70,50,70,65,65,70,79,67,77,85,80,80,70,69,67,70,59,42,60
"Mohamed Diawara","6'9"" (206cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"New York Knicks",68,69,67,69,55,40,35,69,70,85,59,59,59,57,70,64,60,55,40,65,50,50,74,69,69,84,85,85,80,54,57,60,54,37,55,57
"Chris Youngblood","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",68,67,74,80,80,70,45,69,40,60,35,38,35,65,85,42,64,47,32,60,40,45,72,73,52,70,80,80,87,57,68,63,58,30,42,65
"Hunter Sallis","6'5"" (196cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Philadelphia 76ers",68,74,80,72,78,60,50,74,45,75,40,44,40,47,78,44,63,67,45,57,55,45,74,76,45,79,80,70,80,57,79,69,52,39,34,54
"Victor Wembanyama","7'3"" (221cm)","C",0,3,5,8,6,2,3,1,0,5,2,1,22,"San Antonio Spurs",95,84,79,80,84,98,95,86,90,80,85,86,87,94,98,96,78,60,99,96,78,98,66,69,59,72,97,90,88,72,70,64,75,67,60,98
"Devin Booker","6'6"" (198cm)","PG",0,0,13,5,2,4,9,1,0,1,0,0,20,"Phoenix Suns",93,97,94,86,87,90,95,95,30,75,74,79,85,87,98,58,75,38,45,74,74,65,83,80,59,79,95,95,81,80,93,83,80,77,41,48
"Damian Lillard","6'2"" (188cm)","PG",0,1,11,4,2,5,9,0,0,0,0,0,18,"Portland Trail Blazers",88,82,95,86,93,70,90,85,25,85,30,38,42,62,98,31,69,46,37,72,77,60,87,87,63,89,97,95,98,84,89,86,84,75,33,54
"Deni Avdija","6'9"" (206cm)","SF",0,0,6,8,3,1,5,1,0,3,2,1,17,"Portland Trail Blazers",88,86,77,81,81,95,90,90,40,75,62,59,59,80,85,62,80,36,56,78,77,80,75,81,65,79,89,95,84,79,78,69,79,74,42,75
"De’Aaron Fox","6'3"" (191cm)","PG",0,0,6,5,7,1,9,0,0,5,0,0,18,"San Antonio Spurs",88,97,81,83,84,70,95,97,25,80,25,30,27,78,90,34,84,63,45,82,82,80,97,93,46,84,96,90,80,85,86,97,85,74,38,48
"Stephon Castle","6'6"" (198cm)","SG",0,0,1,6,6,0,6,0,0,4,0,0,13,"San Antonio Spurs",86,97,89,76,72,85,85,88,40,88,39,38,39,84,85,64,83,80,51,77,75,80,82,93,59,72,90,90,80,79,83,80,80,78,52,65
"Domantas Sabonis","6'10"" (208cm)","C",0,0,4,7,5,0,5,1,0,0,2,0,16,"Sacramento Kings",85,87,86,73,73,70,90,82,75,75,93,93,93,70,98,70,49,49,37,69,45,60,48,49,82,54,95,90,86,82,60,43,85,65,75,93
"Dillon Brooks","6'6"" (198cm)","SF",0,0,4,4,1,1,0,1,0,6,0,1,9,"Phoenix Suns",83,98,79,77,83,75,85,74,35,75,55,59,64,69,85,77,90,86,32,90,90,90,75,88,65,75,88,95,85,59,70,69,58,38,38,46
